system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
00000000000000000297,"{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 393.59215686274507], [1.0, 531.9647058823527]]}","{type=[[0.0, 393.59215686274507], [1.0, 531.9647058823527]]}","{type=[[0.0, 393.59215686274507], [1.0, 531.9647058823527]]}",520220869,"{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 925.5568627450981]]}","{type=[[0.0, 925.5568627450981]]}",
00000000000000000299,"{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 362.13333333333344], [1.0, 566.9411764705883]]}","{type=[[0.0, 362.13333333333344], [1.0, 566.9411764705883]]}","{type=[[0.0, 362.13333333333344], [1.0, 566.9411764705883]]}",520286471,"{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 929.0745098039215]]}","{type=[[0.0, 929.0745098039215]]}",
0000000000000000029a,"{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 190.01568627450985], [1.0, 735.61568627451]]}","{type=[[0.0, 190.01568627450985], [1.0, 735.61568627451]]}","{type=[[0.0, 190.01568627450985], [1.0, 735.61568627451]]}",520325838,"{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 925.6313725490199]]}","{type=[[0.0, 925.6313725490199]]}",
0000000000000000029b,"{type=[[0.0, 933.3254901960784], [1.0, 0.30196078431372547]]}","{type=[[0.0, 893.4823529411766], [1.0, 40.14509803921569]]}","{type=[[0.0, 893.7843137254903], [1.0, 39.84313725490196]]}","{type=[[0.0, 80.06666666666666], [1.0, 853.5607843137255]]}","{type=[[0.0, 80.36862745098038], [1.0, 853.2588235294119]]}","{type=[[0.0, 120.21176470588235], [1.0, 813.41568627451]]}",520758874,"{type=[[0.0, 933.6274509803923]]}","{type=[[0.0, 933.6274509803923]]}","{type=[[0.0, 933.6274509803923]]}",
0000000000000000029c,"{type=[[0.0, 916.5176470588236], [1.0, 18.87843137254902]]}","{type=[[0.0, 912.5176470588236], [1.0, 22.87843137254902]]}","{type=[[0.0, 931.3960784313726], [1.0, 4.0]]}","{type=[[0.0, 221.98823529411763], [1.0, 713.407843137255]]}","{type=[[0.0, 240.86666666666667], [1.0, 694.529411764706]]}","{type=[[0.0, 244.86666666666667], [1.0, 690.529411764706]]}",520811370,"{type=[[0.0, 935.3960784313726]]}","{type=[[0.0, 935.3960784313726]]}","{type=[[0.0, 935.3960784313726]]}",
0000000000000000029d,"{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}",520844157,"{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}","{type=[[0.0, 934.4784313725487]]}",
0000000000000000029e,"{type=[[0.0, 928.1725490196076], [1.0, 2.0]]}","{type=[[0.0, 928.1725490196076], [1.0, 2.0]]}","{type=[[0.0, 936.1725490196078]]}","{type=[[0.0, 665.3215686274511], [1.0, 264.85098039215677]]}","{type=[[0.0, 667.3215686274511], [1.0, 268.85098039215677]]}","{type=[[0.0, 667.3215686274511], [1.0, 268.85098039215677]]}",520752292,"{type=[[0.0, 930.1725490196078]]}","{type=[[0.0, 930.1725490196078]]}","{type=[[0.0, 936.1725490196078]]}",
0000000000000000029f,"{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 884.1019607843139], [1.0, 49.88627450980392]]}","{type=[[0.0, 884.1019607843139], [1.0, 49.88627450980392]]}","{type=[[0.0, 884.1019607843139], [1.0, 49.88627450980392]]}",520607929,"{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 933.9882352941178]]}","{type=[[0.0, 933.9882352941178]]}",
000000000000000002a0,"{type=[[0.0, 929.7607843137259]]}","{type=[[0.0, 914.7647058823534], [1.0, 14.996078431372549]]}","{type=[[0.0, 914.7647058823534], [1.0, 14.996078431372549]]}","{type=[[0.0, 143.70980392156864], [1.0, 786.050980392157]]}","{type=[[0.0, 143.70980392156864], [1.0, 786.050980392157]]}","{type=[[0.0, 158.7058823529412], [1.0, 771.0549019607845]]}",520319249,"{type=[[0.0, 929.7607843137259]]}","{type=[[0.0, 929.7607843137259]]}","{type=[[0.0, 929.7607843137259]]}",
000000000000000002a1,"{type=[[0.0, 925.3254901960785]]}","{type=[[0.0, 913.3254901960785], [1.0, 12.0]]}","{type=[[0.0, 913.3254901960785], [1.0, 12.0]]}","{type=[[0.0, 29.525490196078433], [1.0, 895.8]]}","{type=[[0.0, 29.525490196078433], [1.0, 895.8]]}","{type=[[0.0, 41.52549019607843], [1.0, 883.8]]}",520115868,"{type=[[0.0, 925.3254901960785]]}","{type=[[0.0, 925.3254901960785]]}","{type=[[0.0, 925.3254901960785]]}",
000000000000000002a2,"{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}",520319254,"{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}","{type=[[0.0, 929.007843137255]]}",
000000000000000002a3,"{type=[[0.0, 926.8431372549019]]}","{type=[[0.0, 895.9019607843137], [1.0, 30.941176470588236]]}","{type=[[0.0, 895.9019607843137], [1.0, 30.941176470588236]]}","{type=[[0.0, 83.30588235294117], [1.0, 843.5372549019605]]}","{type=[[0.0, 83.30588235294117], [1.0, 843.5372549019605]]}","{type=[[0.0, 114.24705882352941], [1.0, 812.5960784313725]]}",520030557,"{type=[[0.0, 926.8431372549019]]}","{type=[[0.0, 926.8431372549019]]}","{type=[[0.0, 926.8431372549019]]}",
000000000000000002a4,"{type=[[0.0, 918.5529411764707], [1.0, 9.0]]}","{type=[[0.0, 880.6588235294117], [1.0, 46.89411764705883]]}","{type=[[0.0, 889.6588235294117], [1.0, 37.89411764705883]]}","{type=[[0.0, 206.42745098039222], [1.0, 721.1254901960785]]}","{type=[[0.0, 215.42745098039222], [1.0, 712.1254901960785]]}","{type=[[0.0, 253.32156862745106], [1.0, 674.2313725490197]]}",520240501,"{type=[[0.0, 927.5529411764705]]}","{type=[[0.0, 927.5529411764705]]}","{type=[[0.0, 927.5529411764705]]}",
000000000000000002a5,"{type=[[0.0, 841.9450980392157], [1.0, 101.46274509803922]]}","{type=[[0.0, 822.4392156862746], [1.0, 120.96862745098039]]}","{type=[[0.0, 923.9019607843139], [1.0, 19.50588235294118]]}","{type=[[0.0, 199.76470588235298], [1.0, 743.643137254902]]}","{type=[[0.0, 301.2274509803921], [1.0, 642.1803921568628]]}","{type=[[0.0, 320.73333333333323], [1.0, 622.6745098039216]]}",521060620,"{type=[[0.0, 943.4078431372551]]}","{type=[[0.0, 943.4078431372551]]}","{type=[[0.0, 943.4078431372551]]}",
000000000000000002a6,"{type=[[0.0, 940.5960784313725]]}","{type=[[0.0, 933.5960784313726], [1.0, 7.0]]}","{type=[[0.0, 933.5960784313726], [1.0, 7.0]]}","{type=[[0.0, 279.45098039215696], [1.0, 661.1450980392158]]}","{type=[[0.0, 279.45098039215696], [1.0, 661.1450980392158]]}","{type=[[0.0, 286.45098039215696], [1.0, 654.1450980392158]]}",520955652,"{type=[[0.0, 940.5960784313725]]}","{type=[[0.0, 940.5960784313725]]}","{type=[[0.0, 940.5960784313725]]}",
000000000000000002a7,"{type=[[0.0, 937.8313725490193], [1.0, 3.0]]}","{type=[[0.0, 876.9333333333332], [1.0, 63.89803921568628]]}","{type=[[0.0, 879.9333333333332], [1.0, 60.89803921568628]]}","{type=[[0.0, 94.08627450980391], [1.0, 846.7450980392156]]}","{type=[[0.0, 97.08627450980391], [1.0, 843.7450980392156]]}","{type=[[0.0, 157.9843137254902], [1.0, 782.8470588235293]]}",521185307,"{type=[[0.0, 940.8313725490193]]}","{type=[[0.0, 940.8313725490193]]}","{type=[[0.0, 940.8313725490193]]}",
000000000000000002a8,"{type=[[0.0, 942.2509803921566]]}","{type=[[0.0, 942.2509803921566]]}","{type=[[0.0, 942.2509803921566]]}","{type=[[0.0, 75.58823529411764], [1.0, 866.6627450980392]]}","{type=[[0.0, 75.58823529411764], [1.0, 866.6627450980392]]}","{type=[[0.0, 75.58823529411764], [1.0, 866.6627450980392]]}",521040966,"{type=[[0.0, 942.2509803921566]]}","{type=[[0.0, 942.2509803921566]]}","{type=[[0.0, 942.2509803921566]]}",
000000000000000002a9,"{type=[[0.0, 936.909803921569]]}","{type=[[0.0, 933.8862745098044], [1.0, 3.023529411764706]]}","{type=[[0.0, 933.8862745098044], [1.0, 3.023529411764706]]}","{type=[[0.0, 194.15294117647062], [1.0, 742.7568627450983]]}","{type=[[0.0, 194.15294117647062], [1.0, 742.7568627450983]]}","{type=[[0.0, 197.17647058823536], [1.0, 739.7333333333336]]}",520876939,"{type=[[0.0, 936.909803921569]]}","{type=[[0.0, 936.909803921569]]}","{type=[[0.0, 936.909803921569]]}",
000000000000000002aa,"{type=[[0.0, 940.1960784313727]]}","{type=[[0.0, 926.1960784313726], [1.0, 14.0]]}","{type=[[0.0, 926.1960784313726], [1.0, 14.0]]}","{type=[[0.0, 196.643137254902], [1.0, 743.5529411764704]]}","{type=[[0.0, 196.643137254902], [1.0, 743.5529411764704]]}","{type=[[0.0, 210.643137254902], [1.0, 729.5529411764704]]}",520857260,"{type=[[0.0, 940.1960784313727]]}","{type=[[0.0, 940.1960784313727]]}","{type=[[0.0, 940.1960784313727]]}",
000000000000000002ab,"{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 231.96470588235286], [1.0, 705.5411764705883]]}","{type=[[0.0, 231.96470588235286], [1.0, 705.5411764705883]]}","{type=[[0.0, 231.96470588235286], [1.0, 705.5411764705883]]}",520824456,"{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 937.5058823529416]]}","{type=[[0.0, 937.5058823529416]]}",
000000000000000002ac,"{type=[[0.0, 917.4941176470588], [1.0, 20.0]]}","{type=[[0.0, 917.4941176470588], [1.0, 20.0]]}","{type=[[0.0, 937.4941176470588]]}","{type=[[0.0, 130.97647058823532], [1.0, 806.5176470588235]]}","{type=[[0.0, 150.9764705882353], [1.0, 786.5176470588236]]}","{type=[[0.0, 150.9764705882353], [1.0, 786.5176470588236]]}",521106596,"{type=[[0.0, 937.4941176470588]]}","{type=[[0.0, 937.4941176470588]]}","{type=[[0.0, 937.4941176470588]]}",
000000000000000002ad,"{type=[[0.0, 943.5137254901961], [1.0, 1.0]]}","{type=[[0.0, 941.5137254901958], [1.0, 3.0]]}","{type=[[0.0, 942.513725490196], [1.0, 2.0]]}","{type=[[0.0, 802.5137254901958], [1.0, 142.0]]}","{type=[[0.0, 803.5137254901958], [1.0, 141.0]]}","{type=[[0.0, 805.5137254901958], [1.0, 139.0]]}",521067233,"{type=[[0.0, 944.5137254901958]]}","{type=[[0.0, 944.5137254901958]]}","{type=[[0.0, 944.5137254901958]]}",
000000000000000002ae,"{type=[[0.0, 937.8196078431372], [1.0, 12.0]]}","{type=[[0.0, 935.8196078431372], [1.0, 14.0]]}","{type=[[0.0, 947.8196078431372], [1.0, 2.0]]}","{type=[[0.0, 173.41176470588238], [1.0, 776.4078431372549]]}","{type=[[0.0, 185.41176470588238], [1.0, 764.4078431372549]]}","{type=[[0.0, 187.41176470588238], [1.0, 762.4078431372549]]}",521342804,"{type=[[0.0, 949.8196078431372]]}","{type=[[0.0, 949.8196078431372]]}","{type=[[0.0, 949.8196078431372]]}",
000000000000000002af,"{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 93.23137254901961], [1.0, 853.9843137254898]]}","{type=[[0.0, 93.23137254901961], [1.0, 853.9843137254898]]}","{type=[[0.0, 93.23137254901961], [1.0, 853.9843137254898]]}",521329688,"{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 947.2156862745095]]}","{type=[[0.0, 947.2156862745095]]}",
000000000000000002b0,"{type=[[0.0, 940.7294117647058], [1.0, 5.596078431372549]]}","{type=[[0.0, 940.7294117647058], [1.0, 5.596078431372549]]}","{type=[[0.0, 946.3254901960785]]}","{type=[[0.0, 917.0235294117646], [1.0, 29.301960784313724]]}","{type=[[0.0, 922.6196078431371], [1.0, 23.705882352941178]]}","{type=[[0.0, 922.6196078431371], [1.0, 23.705882352941178]]}",521441202,"{type=[[0.0, 946.3254901960785]]}","{type=[[0.0, 946.3254901960785]]}","{type=[[0.0, 946.3254901960785]]}",
000000000000000002b1,"{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 401.0784313725491], [1.0, 545.2941176470591]]}","{type=[[0.0, 401.0784313725491], [1.0, 545.2941176470591]]}","{type=[[0.0, 401.0784313725491], [1.0, 545.2941176470591]]}",521369032,"{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 946.3725490196078]]}","{type=[[0.0, 946.3725490196078]]}",
000000000000000002b2,"{type=[[0.0, 945.2000000000002], [1.0, 6.047058823529412]]}","{type=[[0.0, 939.2705882352942], [1.0, 11.976470588235294]]}","{type=[[0.0, 945.3176470588236], [1.0, 5.929411764705883]]}","{type=[[0.0, 234.00392156862748], [1.0, 717.2431372549021]]}","{type=[[0.0, 240.05098039215687], [1.0, 711.1960784313728]]}","{type=[[0.0, 245.98039215686276], [1.0, 705.2666666666669]]}",521716766,"{type=[[0.0, 951.2470588235294]]}","{type=[[0.0, 951.2470588235294]]}","{type=[[0.0, 951.2470588235294]]}",
000000000000000002b3,"{type=[[0.0, 909.5294117647061], [1.0, 40.98039215686274]]}","{type=[[0.0, 909.5294117647061], [1.0, 40.98039215686274]]}","{type=[[0.0, 950.5098039215691]]}","{type=[[0.0, 212.1058823529411], [1.0, 738.4039215686278]]}","{type=[[0.0, 253.0862745098038], [1.0, 697.4235294117648]]}","{type=[[0.0, 253.0862745098038], [1.0, 697.4235294117648]]}",521710207,"{type=[[0.0, 950.5098039215691]]}","{type=[[0.0, 950.5098039215691]]}","{type=[[0.0, 950.5098039215691]]}",
000000000000000002b4,"{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 203.2901960784314], [1.0, 755.0745098039215]]}","{type=[[0.0, 203.2901960784314], [1.0, 755.0745098039215]]}","{type=[[0.0, 203.2901960784314], [1.0, 755.0745098039215]]}",521920157,"{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 958.3647058823531]]}","{type=[[0.0, 958.3647058823531]]}",
000000000000000002b5,"{type=[[0.0, 950.4784313725492], [1.0, 11.0]]}","{type=[[0.0, 882.1882352941178], [1.0, 79.2901960784314]]}","{type=[[0.0, 893.1882352941178], [1.0, 68.29019607843139]]}","{type=[[0.0, 123.08627450980391], [1.0, 838.3921568627452]]}","{type=[[0.0, 134.0862745098039], [1.0, 827.3921568627452]]}","{type=[[0.0, 202.37647058823526], [1.0, 759.1019607843139]]}",522169481,"{type=[[0.0, 961.4784313725492]]}","{type=[[0.0, 961.4784313725492]]}","{type=[[0.0, 961.4784313725492]]}",
000000000000000002b6,"{type=[[0.0, 952.0352941176473]]}","{type=[[0.0, 947.7568627450983], [1.0, 4.2784313725490195]]}","{type=[[0.0, 947.7568627450983], [1.0, 4.2784313725490195]]}","{type=[[0.0, 255.93725490196078], [1.0, 696.0980392156863]]}","{type=[[0.0, 255.93725490196078], [1.0, 696.0980392156863]]}","{type=[[0.0, 260.21568627450984], [1.0, 691.8196078431374]]}",521887341,"{type=[[0.0, 952.0352941176473]]}","{type=[[0.0, 952.0352941176473]]}","{type=[[0.0, 952.0352941176473]]}",
000000000000000002b7,"{type=[[0.0, 950.3921568627451], [1.0, 4.0]]}","{type=[[0.0, 950.3921568627451], [1.0, 4.0]]}","{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 950.3921568627451], [1.0, 4.0]]}","{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}",521808616,"{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}","{type=[[0.0, 954.3921568627451]]}",
000000000000000002b8,"{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 872.8862745098036], [1.0, 76.01176470588234]]}","{type=[[0.0, 872.8862745098036], [1.0, 76.01176470588234]]}","{type=[[0.0, 872.8862745098036], [1.0, 76.01176470588234]]}",521749557,"{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 948.898039215686]]}","{type=[[0.0, 948.898039215686]]}",
000000000000000002b9,"{type=[[0.0, 954.8784313725491], [1.0, 0.9490196078431372]]}","{type=[[0.0, 899.3215686274509], [1.0, 56.50588235294117]]}","{type=[[0.0, 900.2705882352941], [1.0, 55.55686274509804]]}","{type=[[0.0, 231.41960784313721], [1.0, 724.407843137255]]}","{type=[[0.0, 232.36862745098037], [1.0, 723.4588235294118]]}","{type=[[0.0, 287.9254901960784], [1.0, 667.9019607843138]]}",521742978,"{type=[[0.0, 955.8274509803922]]}","{type=[[0.0, 955.8274509803922]]}","{type=[[0.0, 955.8274509803922]]}",
000000000000000002ba,"{type=[[0.0, 940.1372549019609], [1.0, 12.0]]}","{type=[[0.0, 940.1372549019609], [1.0, 12.0]]}","{type=[[0.0, 952.1372549019609]]}","{type=[[0.0, 94.99607843137257], [1.0, 857.1411764705886]]}","{type=[[0.0, 106.99607843137257], [1.0, 845.1411764705886]]}","{type=[[0.0, 106.99607843137257], [1.0, 845.1411764705886]]}",521454304,"{type=[[0.0, 952.1372549019609]]}","{type=[[0.0, 952.1372549019609]]}","{type=[[0.0, 952.1372549019609]]}",
000000000000000002bb,"{type=[[0.0, 948.5803921568626], [1.0, 3.0]]}","{type=[[0.0, 944.5450980392153], [1.0, 7.035294117647059]]}","{type=[[0.0, 947.5450980392153], [1.0, 4.035294117647059]]}","{type=[[0.0, 136.79607843137256], [1.0, 814.78431372549]]}","{type=[[0.0, 139.79607843137256], [1.0, 811.78431372549]]}","{type=[[0.0, 143.83137254901962], [1.0, 807.749019607843]]}",521480529,"{type=[[0.0, 951.5803921568624]]}","{type=[[0.0, 951.5803921568624]]}","{type=[[0.0, 951.5803921568624]]}",
000000000000000002bc,"{type=[[0.0, 944.5529411764704], [1.0, 3.0]]}","{type=[[0.0, 822.8117647058822], [1.0, 124.74117647058823]]}","{type=[[0.0, 825.8117647058822], [1.0, 121.74117647058823]]}","{type=[[0.0, 51.93333333333333], [1.0, 895.6196078431373]]}","{type=[[0.0, 54.93333333333333], [1.0, 892.6196078431373]]}","{type=[[0.0, 176.67450980392164], [1.0, 770.8784313725491]]}",521257441,"{type=[[0.0, 947.5529411764704]]}","{type=[[0.0, 947.5529411764704]]}","{type=[[0.0, 947.5529411764704]]}",
000000000000000002bd,"{type=[[0.0, 936.7372549019611], [1.0, 8.0]]}","{type=[[0.0, 854.780392156863], [1.0, 89.95686274509804]]}","{type=[[0.0, 862.780392156863], [1.0, 81.95686274509804]]}","{type=[[0.0, 302.98039215686276], [1.0, 641.7568627450983]]}","{type=[[0.0, 310.9803921568628], [1.0, 633.7568627450983]]}","{type=[[0.0, 392.93725490196084], [1.0, 551.8000000000001]]}",521303354,"{type=[[0.0, 944.737254901961]]}","{type=[[0.0, 944.737254901961]]}","{type=[[0.0, 944.737254901961]]}",
000000000000000002be,"{type=[[0.0, 944.9098039215685]]}","{type=[[0.0, 916.9098039215686], [1.0, 28.0]]}","{type=[[0.0, 916.9098039215686], [1.0, 28.0]]}","{type=[[0.0, 83.61960784313726], [1.0, 861.2901960784312]]}","{type=[[0.0, 83.61960784313726], [1.0, 861.2901960784312]]}","{type=[[0.0, 111.61960784313726], [1.0, 833.2901960784312]]}",521309899,"{type=[[0.0, 944.9098039215685]]}","{type=[[0.0, 944.9098039215685]]}","{type=[[0.0, 944.9098039215685]]}",
000000000000000002bf,"{type=[[0.0, 941.8901960784315], [1.0, 5.64313725490196]]}","{type=[[0.0, 911.7254901960786], [1.0, 35.807843137254906]]}","{type=[[0.0, 917.3686274509804], [1.0, 30.16470588235294]]}","{type=[[0.0, 101.95686274509806], [1.0, 845.5764705882353]]}","{type=[[0.0, 107.60000000000001], [1.0, 839.9333333333334]]}","{type=[[0.0, 137.76470588235296], [1.0, 809.7686274509804]]}",521336138,"{type=[[0.0, 947.5333333333334]]}","{type=[[0.0, 947.5333333333334]]}","{type=[[0.0, 947.5333333333334]]}",
000000000000000002c0,"{type=[[0.0, 946.9019607843139]]}","{type=[[0.0, 928.9019607843139], [1.0, 18.0]]}","{type=[[0.0, 928.9019607843139], [1.0, 18.0]]}","{type=[[0.0, 110.28235294117647], [1.0, 836.6196078431374]]}","{type=[[0.0, 110.28235294117647], [1.0, 836.6196078431374]]}","{type=[[0.0, 128.28235294117647], [1.0, 818.6196078431374]]}",521336133,"{type=[[0.0, 946.9019607843139]]}","{type=[[0.0, 946.9019607843139]]}","{type=[[0.0, 946.9019607843139]]}",
000000000000000002c1,"{type=[[0.0, 933.2745098039215], [1.0, 4.164705882352941]]}","{type=[[0.0, 923.3686274509805], [1.0, 14.070588235294117]]}","{type=[[0.0, 927.5333333333335], [1.0, 9.905882352941177]]}","{type=[[0.0, 269.96078431372547], [1.0, 667.4784313725488]]}","{type=[[0.0, 274.1254901960784], [1.0, 663.3137254901959]]}","{type=[[0.0, 284.0313725490196], [1.0, 653.4078431372548]]}",520903107,"{type=[[0.0, 937.4392156862747]]}","{type=[[0.0, 937.4392156862747]]}","{type=[[0.0, 937.4392156862747]]}",
000000000000000002c2,"{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 875.5803921568628], [1.0, 68.1921568627451]]}","{type=[[0.0, 875.5803921568628], [1.0, 68.1921568627451]]}","{type=[[0.0, 875.5803921568628], [1.0, 68.1921568627451]]}",521126208,"{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 943.7725490196079]]}","{type=[[0.0, 943.7725490196079]]}",
000000000000000002c3,"{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 940.294117647059], [1.0, 1.9137254901960783]]}","{type=[[0.0, 940.294117647059], [1.0, 1.9137254901960783]]}","{type=[[0.0, 940.294117647059], [1.0, 1.9137254901960783]]}",521014676,"{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}","{type=[[0.0, 942.207843137255]]}",
000000000000000002c4,"{type=[[0.0, 942.2039215686272]]}","{type=[[0.0, 768.8823529411762], [1.0, 173.32156862745097]]}","{type=[[0.0, 768.8823529411762], [1.0, 173.32156862745097]]}","{type=[[0.0, 31.952941176470585], [1.0, 910.2509803921564]]}","{type=[[0.0, 31.952941176470585], [1.0, 910.2509803921564]]}","{type=[[0.0, 205.27450980392152], [1.0, 736.9294117647056]]}",521021243,"{type=[[0.0, 942.2039215686272]]}","{type=[[0.0, 942.2039215686272]]}","{type=[[0.0, 942.2039215686272]]}",
000000000000000002c5,"{type=[[0.0, 936.0980392156861], [1.0, 3.0509803921568626]]}","{type=[[0.0, 935.9294117647057], [1.0, 3.2196078431372546]]}","{type=[[0.0, 938.9803921568628], [1.0, 0.16862745098039217]]}","{type=[[0.0, 360.9607843137255], [1.0, 578.1882352941175]]}","{type=[[0.0, 364.0117647058824], [1.0, 575.1372549019605]]}","{type=[[0.0, 364.1803921568628], [1.0, 574.9686274509801]]}",520909708,"{type=[[0.0, 939.1490196078429]]}","{type=[[0.0, 939.1490196078429]]}","{type=[[0.0, 939.1490196078429]]}",
000000000000000002c6,"{type=[[0.0, 926.0627450980394], [1.0, 13.0]]}","{type=[[0.0, 904.0627450980393], [1.0, 35.0]]}","{type=[[0.0, 917.0627450980393], [1.0, 22.0]]}","{type=[[0.0, 130.2941176470588], [1.0, 808.7686274509803]]}","{type=[[0.0, 143.2941176470588], [1.0, 795.7686274509803]]}","{type=[[0.0, 165.29411764705884], [1.0, 773.7686274509803]]}",520824396,"{type=[[0.0, 939.0627450980393]]}","{type=[[0.0, 939.0627450980393]]}","{type=[[0.0, 939.0627450980393]]}",
000000000000000002c7,"{type=[[0.0, 897.1843137254901], [1.0, 36.035294117647055]]}","{type=[[0.0, 866.635294117647], [1.0, 66.58431372549019]]}","{type=[[0.0, 902.6705882352941], [1.0, 30.549019607843135]]}","{type=[[0.0, 159.98823529411766], [1.0, 773.2313725490199]]}","{type=[[0.0, 196.0235294117647], [1.0, 737.1960784313727]]}","{type=[[0.0, 226.57254901960786], [1.0, 706.6470588235297]]}",520568535,"{type=[[0.0, 933.2196078431373]]}","{type=[[0.0, 933.2196078431373]]}","{type=[[0.0, 933.2196078431373]]}",
000000000000000002c8,"{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 618.1607843137255], [1.0, 311.4156862745098]]}","{type=[[0.0, 618.1607843137255], [1.0, 311.4156862745098]]}","{type=[[0.0, 618.1607843137255], [1.0, 311.4156862745098]]}",520456974,"{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 929.5764705882352]]}","{type=[[0.0, 929.5764705882352]]}",
000000000000000002c9,"{type=[[0.0, 932.3450980392156]]}","{type=[[0.0, 925.0823529411764], [1.0, 7.262745098039215]]}","{type=[[0.0, 925.0823529411764], [1.0, 7.262745098039215]]}","{type=[[1.0, 932.3450980392156]]}","{type=[[1.0, 932.3450980392156]]}","{type=[[0.0, 7.262745098039215], [1.0, 925.0823529411764]]}",520509453,"{type=[[0.0, 932.3450980392156]]}","{type=[[0.0, 932.3450980392156]]}","{type=[[0.0, 932.3450980392156]]}",
000000000000000002ca,"{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}",520561942,"{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}","{type=[[0.0, 935.4941176470587]]}",
000000000000000002cb,"{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 909.1215686274508], [1.0, 25.454901960784316]]}","{type=[[0.0, 909.1215686274508], [1.0, 25.454901960784316]]}","{type=[[0.0, 909.1215686274508], [1.0, 25.454901960784316]]}",520686605,"{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 934.5764705882351]]}","{type=[[0.0, 934.5764705882351]]}",
